A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
102,278.9388944583936,10.0,0.280653229409959,341.41898190129206,1.0,0.044730727744999255,143.22097328526894,1.5,0.9490394873146235,331.05956645716327,1.5,0.7036458630223588,169.0918699226329,1.0,0.8769715806522804,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526,null_policy,dikesnet
82,158.68720077626728,1.5,0.35256418043236454,305.989725818192,1.0,0.5392488878865398,332.96956812648466,1.0,0.517107367467449,144.64894118071248,1.5,0.6035331958200169,109.4576164827441,10.0,0.6987050633231641,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527,null_policy,dikesnet
108,345.8196345330593,1.0,0.03426594143009717,242.2300545081657,1.5,0.6464201071410991,318.7781065842642,1.0,0.34675664038096665,86.94340330676712,1.5,0.052390838885437975,300.36771249729975,1.5,0.7099846344865681,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5528,null_policy,dikesnet
65,167.04365685856763,1.5,0.6494975301688509,169.36451364238113,1.0,0.7966721820756578,274.70803649583473,1.0,0.7396762618630525,163.56794675741799,1.5,0.6929964239941819,155.08166074919433,10.0,0.7243935495559148,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529,null_policy,dikesnet
127,272.2016598202677,10.0,0.8801473957010658,242.3278264538805,1.0,0.6971002830019362,215.6264791375511,1.0,0.845076907442431,117.759954850817,1.5,0.0773224784468827,141.6358991058284,1.5,0.989234471736977,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530,null_policy,dikesnet
49,113.52176755679834,1.0,0.9493668277753896,201.97519790557325,1.5,0.8505635377715398,210.5541523226288,10.0,0.6515935489260846,204.75376016012007,1.0,0.28176655583589955,260.28207096863645,10.0,0.40297555719872963,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,null_policy,dikesnet
68,202.79929154603437,1.5,0.8952876998605231,166.52522100165885,1.5,0.9157186520060933,79.99296808930715,10.0,0.6462664322199675,53.56326702489004,1.0,0.7450813874526929,101.13695290465817,1.0,0.09864417115018222,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5532,null_policy,dikesnet
37,187.94121295744515,10.0,0.5382687264894567,65.43736043744138,1.0,0.06636834931398486,233.42512569600186,1.5,0.8890481714483082,337.21634781596737,1.0,0.7407277185417722,152.33782363297706,10.0,0.624435544003335,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533,null_policy,dikesnet
125,97.848120035939,10.0,0.9161234194668563,93.92902927539461,1.0,0.20821190905021933,188.70388646819714,1.0,0.19196731573391718,275.1165554442655,1.5,0.8862363753201774,333.39382719948753,10.0,0.16039194037386803,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534,null_policy,dikesnet
114,344.2528089749303,1.5,0.0005308817335555666,217.45026784605875,10.0,0.5844212766622634,261.4269461006915,10.0,0.38786373561017273,232.67535979830612,1.5,0.49267034898217643,286.39324404127564,1.5,0.0950677828835911,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535,null_policy,dikesnet
107,178.89258004703913,1.5,0.36095851808565704,50.50745871577642,1.0,0.4602437600443491,343.89329973127116,1.5,0.7372204345553788,150.22741502574803,1.0,0.9899956112672573,129.00318905868357,10.0,0.45626056662974007,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5536,null_policy,dikesnet
29,178.5590402967744,1.5,0.49243241653292946,52.42347309245195,10.0,0.8003207606709354,274.834076376743,1.0,0.08816082896610682,278.25302368478447,10.0,0.45132844545194706,92.87361246644761,1.0,0.26880428843268034,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537,null_policy,dikesnet
0,180.4851145691289,10.0,0.4190031925338362,107.52296324354428,1.0,0.3297116180816621,329.9833223793535,1.0,0.723899447766465,197.8420186183983,1.5,0.2767417575522019,335.60554212896596,1.0,0.993287125335048,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5538,null_policy,dikesnet
32,344.05965328323146,1.0,0.06375832112755754,99.41937331618247,1.5,0.09857694351574946,312.9405193278428,10.0,0.04667411174497721,317.3975525535843,1.0,0.805723801001308,304.64948234928977,1.0,0.40269997672282126,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5539,null_policy,dikesnet
3,140.6573563611458,10.0,0.12320883524994973,107.18477977613422,1.0,0.6299709882945156,218.96551411990473,1.0,0.1462207266257998,309.5076811738364,10.0,0.08036596845075768,301.63914373307006,10.0,0.9519269192598446,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,null_policy,dikesnet
104,102.121080643413,1.0,0.6899947781254295,248.76260927262024,1.0,0.7654004055576201,242.28349740558414,10.0,0.5579636748993632,149.56167562777236,1.0,0.5070695795305202,294.75855612828536,1.0,0.050540624634027156,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5541,null_policy,dikesnet
110,187.39885705548764,10.0,0.19958844079698823,153.00684396496962,1.5,0.8619920326711756,65.33027671260902,1.0,0.3391965690746711,188.85842954045086,10.0,0.6511745761899286,32.66077564147193,1.5,0.5665233701462753,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542,null_policy,dikesnet
70,330.9631230400092,1.0,0.7404635024153733,192.86224691658347,1.0,0.9337775794040449,75.58187568268121,1.5,0.0022622147134331735,113.99121945278735,10.0,0.6961005361753141,168.21282597592773,10.0,0.6390728401005158,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543,null_policy,dikesnet
103,284.7874419802588,10.0,0.4406685120661967,249.06345013436376,1.0,0.442076125560944,209.46611978759,1.0,0.7431470981751488,162.98478685960686,10.0,0.24859870638873283,302.7942372757111,1.0,0.39987746727273726,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5544,null_policy,dikesnet
33,68.14580121572374,1.5,0.9024281015774475,48.62267414297326,1.0,0.742438877693108,329.3140845894081,1.0,0.5362590684911328,268.84882715264257,1.0,0.9092533576408047,295.4051879427822,10.0,0.5666109534670339,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5545,null_policy,dikesnet
109,323.84311203934965,10.0,0.9904548069561181,284.8064319514297,1.5,0.5843439514909784,272.59707260891025,10.0,0.6271222427106601,184.9687609094566,10.0,0.8027919040125812,310.2799973954949,1.5,0.7567641047849297,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546,null_policy,dikesnet
13,31.887759634664427,1.0,0.8832624354277708,194.36471520244118,1.5,0.406511923437166,142.43924497807774,1.5,0.23504962703283516,325.0779597038207,1.0,0.5629708047663013,98.9151948303228,1.0,0.3042026668176112,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547,null_policy,dikesnet
121,184.1492833890402,10.0,0.511266180735115,191.34695075486948,10.0,0.6001680934352323,195.67649260712656,10.0,0.5114077113068616,32.05016351020185,1.0,0.04552869487107761,158.62455203375174,10.0,0.6423085484105521,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,null_policy,dikesnet
85,347.49068674559015,10.0,0.20493716188758018,227.14207638301878,10.0,0.013635665232663621,174.97850468246918,10.0,0.4171180240734619,80.91284675051156,10.0,0.8001709678451628,268.80853924594237,1.5,0.0012286487321170557,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549,null_policy,dikesnet
61,105.32788618747912,10.0,0.9054728552803335,134.833077001883,10.0,0.3040255745255272,247.9079506488681,10.0,0.6122926262066338,259.4619492960445,1.0,0.9808652524612828,262.89767714551806,1.5,0.28237418261767405,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,null_policy,dikesnet
47,295.4578315860108,10.0,0.9490862378621723,333.97712091354384,1.0,0.05013767891205773,282.5936805516967,1.5,0.2795532570995904,161.0167013932641,10.0,0.4522504178427333,185.4346721179738,1.5,0.1358159091103002,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551,null_policy,dikesnet
43,257.78552320366765,1.0,0.2897833681651368,169.588938119446,1.0,0.6130642348587365,304.7419490994464,10.0,0.4717107714748137,212.58202924858182,1.0,0.9217735821314609,49.148041531378894,10.0,0.7857186490235687,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552,null_policy,dikesnet
40,224.16141063895483,10.0,0.19759494540676922,35.76363943801205,10.0,0.20462533287965354,331.74556725251705,1.5,0.3715356159746285,58.83513515069431,10.0,0.03779374176766861,314.83857351780665,1.0,0.6177709600275313,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5553,null_policy,dikesnet
65,47.91253761248659,1.0,0.1343410674915127,231.94775403703832,10.0,0.42743988589462706,82.10105240370567,10.0,0.32563967337345784,342.80210800694215,10.0,0.5495852505602,328.1155334381542,10.0,0.19136441140939553,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5554,null_policy,dikesnet
30,215.50269516324892,1.5,0.9801835151335289,301.06166656095684,10.0,0.5765893193505178,220.74817959669733,1.0,0.4375088612885743,49.460083638686136,1.0,0.1505703164388679,208.6614194075052,1.5,0.9900345267054667,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555,null_policy,dikesnet
64,196.26716664574587,1.0,0.0858677825510471,137.46670283364142,10.0,0.2522680505068777,144.38161385339535,1.0,0.5338752344530697,294.90361735541666,10.0,0.8679746611625863,243.63430416184426,1.5,0.6496270757993502,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556,null_policy,dikesnet
76,278.3871070883757,10.0,0.5240572785963538,293.6889334645903,1.5,0.14529381189239718,131.06290503828205,1.0,0.9477568909348715,238.82433408454796,10.0,0.07812422498261089,117.33379770576829,1.0,0.1135612808830544,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5557,null_policy,dikesnet
49,294.10174252479186,10.0,0.4162796636470561,183.56498936109344,1.5,0.7312850349134468,226.82870631552132,1.0,0.3915893009390479,77.41954708036168,10.0,0.6132828098376728,136.18992582042748,1.0,0.04359907067433338,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558,null_policy,dikesnet
123,277.45344891865034,1.0,0.3245691872242651,39.09381406683158,1.5,0.2914079973099513,72.31382606523127,1.0,0.14968567373497918,296.0192236462741,1.5,0.5730060616913745,346.3187431235845,10.0,0.9792042428408109,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,null_policy,dikesnet
0,232.61149549703563,1.0,0.9089598476194543,286.6170462577902,1.5,0.0841645955261091,319.9592583360736,1.5,0.6631562763076662,228.60147983092094,10.0,0.4293939108074443,83.39001181733961,1.0,0.6065410282751982,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,null_policy,dikesnet
111,187.82950855203828,10.0,0.4289670172360517,123.60432282878091,10.0,0.7822046604404098,343.7929270226422,1.5,0.7874283131077608,44.69801521595984,1.5,0.544734169595552,272.9220358493303,1.5,0.6643359242644891,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,null_policy,dikesnet
81,97.05846302144047,1.5,0.05929266659761591,328.75672841589517,1.0,0.2150304977236474,68.43194207060266,1.5,0.09680840444136718,217.202401474964,10.0,0.8183678492586107,132.22580093370271,1.5,0.11388785297984841,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,null_policy,dikesnet
79,226.1053558648236,1.0,0.2741476587839443,33.30185536118249,1.0,0.25969068869034523,195.5629280966641,1.5,0.714511277868679,82.0938814500047,1.0,0.869592728056438,342.1825876977608,10.0,0.3712052236461084,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563,null_policy,dikesnet
126,159.08450088806438,1.0,0.3864795092977201,280.37000348437755,1.5,0.8539492398510234,171.05891743375219,1.0,0.46022095938200575,231.363365537931,1.5,0.43902826877574325,325.5080148252686,1.0,0.8561894027278234,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5564,null_policy,dikesnet
23,323.4032241133797,1.0,0.7765221090159898,139.36308805730894,10.0,0.40258187863062134,214.06896170411105,1.5,0.12211031101542176,192.03762118110188,1.0,0.4784092650211283,272.89018602726924,1.0,0.0036710837405860884,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5565,null_policy,dikesnet
60,121.61275193976387,1.5,0.33808574983332607,158.61160278074237,10.0,0.4510349904473413,177.810530117595,1.5,0.5634536101654817,294.6457865088383,1.5,0.007922235416113903,334.65646008681074,1.5,0.22539629741770717,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,null_policy,dikesnet
90,215.78601265632636,10.0,0.33504002546307243,167.74292404723988,1.0,0.42422824185837693,310.4790498838889,1.5,0.8861815470861056,325.1267855025553,10.0,0.9548470641260025,117.61495431448358,1.0,0.29200808559909197,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567,null_policy,dikesnet
124,320.11694969006703,1.5,0.9752927131575158,249.31953151978118,10.0,0.9993957777724718,165.08297765688013,1.5,0.05247615351456158,270.2802778103125,10.0,0.6619056960054119,107.3316828535166,1.5,0.14636758990573548,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5568,null_policy,dikesnet
125,308.25610914200024,1.5,0.6757194848925515,283.9877587453253,1.0,0.498240406559598,55.18122465184081,1.0,0.41201523680883034,58.8779989214138,1.5,0.3737285899099595,121.76615472465897,1.0,0.42062123864401596,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5569,null_policy,dikesnet
52,235.58770033767817,10.0,0.619401855239211,199.73036217380584,1.5,0.7101440212798482,172.46454613781412,10.0,0.30111456388109825,224.34151098230427,1.5,0.9470895842465458,148.51710814354212,10.0,0.6448678152430423,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5570,null_policy,dikesnet
118,163.4923231812457,1.5,0.0429546860440941,96.38178639025683,1.5,0.8077932091337372,249.9670531309968,1.5,0.6388346910586435,102.6947534130627,10.0,0.0760610872368633,203.53304796363744,1.0,0.5888098099804645,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571,null_policy,dikesnet
79,94.0349540032872,10.0,0.9995409089817395,177.8991786458249,1.0,0.849048912862364,269.78740885822083,1.0,0.5334048604289208,308.805477419098,1.0,0.03670564140834836,121.20963694674386,10.0,0.5589742440124738,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5572,null_policy,dikesnet
68,67.00347159711546,10.0,0.5302109577822429,258.60874738590604,10.0,0.09565422269765021,223.155772294003,1.0,0.935473081256807,55.95335304115278,1.0,0.04473269409955115,130.49893606333694,1.0,0.2794470430112215,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5573,null_policy,dikesnet
87,298.8266906633975,1.0,0.34128090733178806,304.48004321982614,1.0,0.10973579151979851,250.65557547783382,10.0,0.11079171993030305,75.21088840963212,1.0,0.9460301420074723,205.1788079615794,1.5,0.7561500241177966,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574,null_policy,dikesnet
65,137.2088676095232,1.5,0.28596047114869544,321.3554263114435,1.5,0.5940609275213585,171.24578033697912,1.5,0.029639437631580882,221.7106290328685,10.0,0.4120111844719219,113.25358934040125,10.0,0.8039234636407269,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575,null_policy,dikesnet
105,284.4622607677791,10.0,0.2755246363745266,127.27522652387721,10.0,0.502819339586472,181.66218581777693,1.5,0.9018298109305174,212.19997206078094,1.5,0.33406254373132044,194.97554519783063,1.0,0.21321020746765754,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,null_policy,dikesnet
117,189.4325498817359,10.0,0.2558546250819749,223.15574116794943,1.0,0.42735209747266395,272.05068955194207,10.0,0.6418293081513179,217.36927006188222,1.0,0.041647578365385685,329.23969236154215,1.0,0.06415834239428778,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577,null_policy,dikesnet
75,277.2875646541131,1.0,0.9138389596616395,192.57586567195932,1.5,0.2961197336192262,99.75208230427017,1.0,0.4050959055305662,113.2178985655311,1.0,0.20044713584244583,267.0224564954298,1.0,0.5847057018536457,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5578,null_policy,dikesnet
47,137.62181459398928,1.0,0.035407938573329405,228.22783131851503,1.5,0.66958170928483,224.84392598226887,10.0,0.7016125149567208,226.34847613895016,1.0,0.8612237279082479,297.5324587093754,1.0,0.28865495636806826,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5579,null_policy,dikesnet
26,80.08793358339705,10.0,0.1717426983076033,186.88876157157603,1.0,0.8290251202098775,312.72771074800295,1.0,0.38497020291057527,334.24258010877503,1.5,0.6517423397586755,152.01293407779156,1.0,0.9863881897487428,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,null_policy,dikesnet
105,215.7180906074351,10.0,0.46766795101075087,327.5989934337002,10.0,0.6856494510283263,185.28641779432508,1.0,0.8792507612476961,81.06310235469562,1.5,0.27886783184145403,347.6670218878196,1.5,0.6236899176635614,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5581,null_policy,dikesnet
67,118.80688097186692,1.5,0.7018662458806169,256.4065093382015,1.5,0.3132635988589531,249.76882459907767,10.0,0.9740791006385208,35.06602221020269,1.5,0.7971058815781815,278.2222000795705,1.0,0.34546035742446113,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,null_policy,dikesnet
76,41.17828456163788,1.5,0.9768842268249109,123.30893394844665,10.0,0.9468658515855072,183.82892365151025,1.5,0.6544265340771918,119.00617546554592,10.0,0.5608638997771251,248.08720220488806,1.5,0.4625629591444141,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583,null_policy,dikesnet
89,198.26047572683808,1.5,0.34323295487278277,84.5949276540481,10.0,0.17733033271737922,37.91954139657152,10.0,0.5621715121680594,146.51834774636808,10.0,0.5763550645012894,224.29440323609634,1.5,0.1351857061862734,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,null_policy,dikesnet
129,178.51000399805454,10.0,0.21618599292193924,178.0158146763491,1.5,0.44647996170109794,188.58210187173745,10.0,0.24812044124088828,140.91657781314169,1.0,0.4516736425482836,35.01928065843865,1.5,0.8108652344349739,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5585,null_policy,dikesnet
115,297.99078972787026,10.0,0.7213023538903534,285.2588672866756,1.5,0.9206196923914728,140.6381380904056,10.0,0.20454696353857557,92.75991918835733,1.5,0.7694274487248799,141.17183669324754,1.5,0.7023238694278783,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586,null_policy,dikesnet
69,99.81384751015436,1.5,0.348019742166936,56.91711340335419,10.0,0.31390714840082906,165.33010336870842,10.0,0.12143667845431054,188.80250801988336,1.5,0.6731802123809606,212.25129619560815,10.0,0.9359936884860683,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5587,null_policy,dikesnet
32,272.86491316595954,1.0,0.9214235793125419,86.72262126139533,1.0,0.38130536448037516,321.672986354563,1.5,0.7573708972452807,236.6104403498447,1.5,0.36620903034299834,264.5734778836231,1.5,0.31861812042597687,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5588,null_policy,dikesnet
51,188.68016402100488,1.0,0.9027742449365193,185.6991121004122,1.5,0.8036075275718368,83.44632488735161,1.0,0.6971403169320499,298.9791827929643,1.0,0.8902292331918752,261.07763059743826,1.0,0.5055445369292485,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589,null_policy,dikesnet
69,240.41830044532554,1.5,0.8207001354387681,70.33089864895504,10.0,0.20395883116823604,98.89319865483641,1.5,0.9224260189559174,154.08902495354397,1.0,0.902297076302299,239.9560406062261,1.5,0.26709467703034395,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590,null_policy,dikesnet
12,314.7216365427811,1.0,0.7044514432791344,51.692672765876665,1.5,0.7918361314791544,35.55041957248985,10.0,0.5260442156127584,305.85442919073904,1.5,0.9892648684348847,279.3740223704125,1.0,0.8117930636340414,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591,null_policy,dikesnet
53,193.36486668436925,10.0,0.705528328378963,240.46864440395774,1.0,0.10404583828061983,249.2923193463541,10.0,0.19466009172523754,159.46521971754754,10.0,0.6081587385110429,318.3942920742584,10.0,0.9647113187243302,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592,null_policy,dikesnet
42,68.96345682978388,1.5,0.5664500325533582,50.59020073835291,1.0,0.5789219152443912,38.96416251281428,10.0,0.5217210430210646,249.63496509293063,1.5,0.8116073098206381,323.65072923935736,1.5,0.6759818220865248,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593,null_policy,dikesnet
99,34.26311020094838,1.0,0.9362138837630072,80.17684825645415,1.0,0.7368705764046257,166.33935938685434,1.5,0.6877507285649672,33.886792337694274,10.0,0.5497478411148886,46.74729528000339,1.0,0.23341637920091585,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,null_policy,dikesnet
15,133.04737250696007,10.0,0.07573204325115204,226.33134792651703,1.5,0.9192245802534743,196.49151878902262,1.0,0.6146911242961277,332.90865287004755,1.0,0.1459174380758846,280.9864356659399,1.0,0.8751150981077341,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,null_policy,dikesnet
107,218.11649431575208,10.0,0.9282086092800408,96.86984807266813,1.5,0.6013775917997147,326.55784340545864,1.0,0.9430329779298755,222.02880646071705,10.0,0.9020971276307821,196.4328104678459,1.5,0.23390157997144503,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596,null_policy,dikesnet
87,97.69311600642467,1.0,0.58549566582472,68.92459802512738,10.0,0.44130389622252647,327.1914136828172,1.5,0.5497304030257626,254.3587165994988,10.0,0.6964567765517407,286.7319360863673,10.0,0.6901612140679141,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5597,null_policy,dikesnet
95,170.6652524604142,10.0,0.4721819691828265,65.06131791157722,1.5,0.9385249522814342,312.9945311534242,1.5,0.8305671439732817,168.00798238569445,1.0,0.40407653772262053,140.05062423876996,10.0,0.29034767720034554,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,null_policy,dikesnet
75,68.68497752107088,1.0,0.7366136563262446,286.835319003906,1.0,0.8804990723505266,256.6715293409594,1.5,0.2791168780570889,320.89797484786794,1.5,0.3502973338917383,335.11535956184156,1.0,0.3982788327461788,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599,null_policy,dikesnet
24,249.88169623708063,1.5,0.2952135791713089,34.30103703110414,1.5,0.36048157074586085,309.29038492552684,1.0,0.10502069139658529,205.11892410304867,1.5,0.8743745259161206,142.59656061183364,1.0,0.24866446765550032,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,null_policy,dikesnet
88,36.07208474031304,10.0,0.4788156574515368,321.73859254866284,1.5,0.3869095900573534,317.0277325399726,1.5,0.679383048584846,70.16821268032326,1.5,0.8791038726953815,88.9411575403282,1.0,0.6673416750654418,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5601,null_policy,dikesnet
44,326.4292092062265,1.0,0.34587014897316715,94.71820260497579,10.0,0.5127512791715187,51.90715914708793,1.5,0.591615348155209,247.26794545023907,10.0,0.020451397603161586,30.71018331428015,10.0,0.19898556461921107,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,null_policy,dikesnet
95,319.46841522942077,1.0,0.9304056289216058,205.6965821899414,1.5,0.3156693908742668,338.491717645114,10.0,0.9510906801849134,167.51570535516083,10.0,0.3236953091574512,116.59148451447925,1.0,0.667970843613931,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,null_policy,dikesnet
42,119.90832988745652,10.0,0.5264917019238962,307.55104940738727,10.0,0.9378514692367718,235.89668459919483,1.0,0.38541616414914287,254.63572810811155,1.5,0.8131850771580484,168.511771599598,10.0,0.3398353934559718,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,null_policy,dikesnet
